,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_RATING,NEW_RISK,SUPER_RISK,VEHICLE_RELATIONSHIP_2015,CAUTION_FLAG
8410,119771,16-25,male,majority,0-9y,university,middle class,0.704106308,1,before 2015,0,1,32765,,sedan,0,0,0,1,1,0,0,before,green
8411,887486,16-25,female,majority,0-9y,high school,poverty,0.35911724,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
8412,792926,40-64,female,majority,10-19y,high school,upper class,0.520352999,1,before 2015,1,1,32765,6000.0,sedan,0,0,0,0,1,0,0,before,green
8413,497630,65+,female,majority,10-19y,university,upper class,0.616001752,1,after 2015,0,1,32765,9000.0,sedan,0,0,0,0,1,0,0,after,green
8414,468732,26-39,male,majority,0-9y,high school,working class,0.528242678,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
8415,567328,40-64,male,majority,10-19y,high school,upper class,0.668601972,1,before 2015,1,0,10238,17000.0,sports car,0,1,2,0,2,0,0,before,amber
8416,957672,26-39,male,majority,10-19y,university,upper class,0.62066023,1,after 2015,1,1,10238,9000.0,sedan,1,1,2,0,1,2,2,after,amber
8417,128918,40-64,male,minority,10-19y,high school,upper class,0.609499888,1,before 2015,1,1,10238,11000.0,sedan,2,0,0,0,1,4,4,before,green
8418,471702,65+,female,majority,10-19y,high school,upper class,0.564645292,1,after 2015,0,0,10238,,sedan,0,0,0,0,1,0,0,after,green
8419,504941,26-39,male,majority,10-19y,high school,working class,0.562195153,1,before 2015,0,0,10238,19000.0,sedan,0,0,0,0,1,0,0,before,green
8420,977069,16-25,female,minority,0-9y,none,working class,0.386993071,1,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
8421,357589,16-25,female,majority,0-9y,high school,working class,0.496045832,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0,before,green
8422,141554,26-39,male,majority,10-19y,university,upper class,0.639190321,1,after 2015,1,1,32765,4000.0,sedan,10,0,0,0,1,20,20,after,green
8423,838981,26-39,male,majority,10-19y,high school,working class,0.378626445,0,before 2015,1,0,10238,10000.0,sedan,1,0,1,1,1,2,2,before,amber
8424,378303,40-64,female,majority,0-9y,university,middle class,0.581428417,0,after 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,after,green
8425,112128,26-39,female,majority,10-19y,none,middle class,0.514175054,1,after 2015,0,0,10238,14000.0,sedan,0,0,1,0,1,0,0,after,amber
8426,402995,40-64,male,majority,20-29y,university,upper class,0.531462023,1,before 2015,1,1,10238,12000.0,sedan,8,1,4,0,1,16,16,before,red
8427,949788,65+,female,majority,30y+,high school,middle class,0.445783361,0,before 2015,1,1,32765,11000.0,sedan,2,1,0,0,1,4,4,before,green
8428,731473,16-25,female,minority,0-9y,none,poverty,,1,after 2015,1,1,10238,13000.0,sedan,0,0,0,0,1,0,0,after,green
8429,671362,40-64,male,majority,10-19y,high school,upper class,0.571965385,1,before 2015,1,0,10238,16000.0,sedan,3,0,1,0,1,6,6,before,amber
8430,479539,40-64,male,majority,20-29y,high school,middle class,0.510664478,0,before 2015,1,1,10238,12000.0,sedan,2,0,3,0,1,4,4,before,red
8431,239778,16-25,female,majority,0-9y,none,poverty,0.228864945,0,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0,before,green
8432,181858,65+,male,majority,10-19y,high school,upper class,0.625097648,0,before 2015,1,1,10238,,sedan,2,0,0,1,1,4,4,before,green
8433,401739,26-39,female,majority,10-19y,none,working class,,1,after 2015,0,0,10238,11000.0,sedan,0,0,1,0,1,0,0,after,amber
8434,627751,26-39,female,majority,10-19y,university,upper class,0.511430837,1,after 2015,1,1,10238,10000.0,sedan,0,0,1,0,1,0,0,after,amber
8435,137975,40-64,female,majority,20-29y,high school,upper class,0.564942284,1,before 2015,1,1,32765,8000.0,sedan,2,0,1,0,1,4,4,before,amber
8436,962966,26-39,male,majority,10-19y,none,poverty,0.421769102,0,before 2015,0,1,10238,11000.0,sedan,0,0,1,1,1,0,0,before,amber
8437,557345,26-39,male,majority,10-19y,university,middle class,0.542309905,1,before 2015,0,0,32765,,sedan,1,1,0,0,1,2,2,before,green
8438,156901,65+,female,majority,30y+,high school,upper class,0.732502198,1,before 2015,1,1,10238,,sedan,3,0,4,0,1,6,6,before,red
8439,83709,40-64,male,majority,20-29y,high school,upper class,,1,before 2015,1,0,32765,9000.0,sedan,10,0,3,0,1,20,20,before,red
8440,854217,40-64,male,majority,10-19y,university,upper class,0.615752719,1,before 2015,1,1,32765,8000.0,sports car,2,0,0,0,2,8,8,before,green
8441,218011,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,0,10238,,sedan,0,0,2,0,1,0,0,before,amber
8442,399675,16-25,female,majority,0-9y,high school,working class,0.339104143,1,before 2015,0,0,32765,14000.0,sedan,0,0,0,1,1,0,0,before,green
8443,971427,26-39,female,majority,10-19y,high school,working class,0.565483318,1,before 2015,0,0,10238,18000.0,sedan,2,0,1,0,1,4,4,before,amber
8444,494823,40-64,female,majority,10-19y,high school,middle class,0.600094561,0,before 2015,0,1,10238,15000.0,sedan,1,0,0,1,1,2,2,before,green
8445,444919,26-39,male,majority,0-9y,high school,middle class,0.47034227,1,before 2015,0,1,10238,11000.0,sedan,0,0,0,1,1,0,0,before,green
8446,603013,26-39,female,majority,10-19y,high school,middle class,0.405636827,1,after 2015,0,0,10238,16000.0,sedan,2,0,0,0,1,4,4,after,green
8447,645596,40-64,female,minority,20-29y,high school,middle class,0.498437027,1,before 2015,1,1,10238,9000.0,sedan,0,0,2,0,1,0,0,before,amber
8448,837609,26-39,female,majority,10-19y,none,poverty,0.28823233,0,before 2015,0,0,92101,17000.0,sedan,1,0,0,1,1,2,2,before,green
8449,739670,16-25,female,majority,0-9y,high school,middle class,0.440936318,0,before 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
8450,673316,40-64,female,majority,20-29y,high school,upper class,0.701104388,1,before 2015,0,1,10238,,sports car,1,0,1,0,2,4,4,before,amber
8451,959087,26-39,male,majority,0-9y,university,upper class,0.515841091,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
8452,269942,26-39,female,majority,10-19y,high school,middle class,0.552577033,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,before,green
8453,597383,65+,female,majority,30y+,university,upper class,0.557160303,1,before 2015,1,0,92101,13000.0,sedan,0,0,1,0,1,0,0,before,amber
8454,116223,65+,female,majority,30y+,university,upper class,0.656995235,1,after 2015,1,1,10238,8000.0,sedan,2,0,3,0,1,4,4,after,red
8455,973996,16-25,female,majority,0-9y,none,poverty,0.519063284,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
8456,410008,26-39,female,majority,0-9y,university,working class,0.530344583,1,before 2015,0,1,32765,13000.0,sedan,0,0,0,1,1,0,0,before,green
8457,621145,40-64,female,majority,10-19y,university,upper class,0.539158606,1,before 2015,1,0,32765,12000.0,sedan,0,0,0,0,1,0,0,before,green
8458,387710,65+,female,majority,30y+,high school,upper class,0.779040138,0,after 2015,1,1,10238,10000.0,sedan,2,0,4,0,1,4,4,after,red
8459,485643,65+,male,majority,0-9y,university,upper class,0.647924548,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
8460,825240,40-64,male,majority,20-29y,university,upper class,0.561860679,1,before 2015,0,1,10238,14000.0,sedan,1,0,1,0,1,2,2,before,amber
8461,465478,26-39,female,majority,0-9y,high school,upper class,0.57196604,1,after 2015,0,1,10238,11000.0,sedan,0,0,0,0,1,0,0,after,green
8462,158980,40-64,female,majority,0-9y,high school,upper class,0.627472269,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
8463,712934,16-25,male,majority,0-9y,none,poverty,0.243575539,0,before 2015,0,0,32765,17000.0,sports car,0,0,0,1,2,0,0,before,green
8464,749627,40-64,male,majority,20-29y,high school,middle class,0.626457022,1,before 2015,0,1,32765,11000.0,sedan,4,1,3,0,1,8,8,before,red
8465,777639,40-64,male,majority,20-29y,high school,working class,0.414880731,0,before 2015,1,1,10238,14000.0,sedan,5,0,3,0,1,10,10,before,red
8466,266513,40-64,female,majority,20-29y,university,upper class,0.520945427,1,before 2015,0,1,32765,8000.0,sedan,4,0,0,0,1,8,8,before,green
8467,565310,16-25,female,majority,0-9y,high school,poverty,0.403334268,0,before 2015,0,1,92101,8000.0,sedan,0,0,0,1,1,0,0,before,green
8468,247276,26-39,male,majority,10-19y,university,upper class,0.645772862,1,before 2015,0,1,10238,12000.0,sedan,0,0,5,0,1,0,0,before,pirate
8469,991678,40-64,male,majority,10-19y,high school,upper class,0.536095271,1,before 2015,0,1,32765,11000.0,sports car,2,0,4,1,2,8,8,before,red
8470,442227,40-64,female,majority,20-29y,none,middle class,0.742441704,1,before 2015,0,1,10238,14000.0,sedan,2,0,2,0,1,4,4,before,amber
8471,70043,65+,male,majority,30y+,university,upper class,0.564365971,1,after 2015,1,1,32765,8000.0,sedan,9,1,1,0,1,18,18,after,amber
8472,935526,40-64,male,majority,20-29y,high school,upper class,0.720039794,1,after 2015,1,1,10238,8000.0,sedan,2,0,2,0,1,4,4,after,amber
8473,636518,40-64,female,majority,20-29y,university,upper class,0.748956725,1,before 2015,1,1,10238,,sedan,1,0,1,0,1,2,2,before,amber
8474,303443,65+,female,majority,0-9y,university,upper class,0.532484746,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0,before,green
8475,870829,26-39,male,majority,10-19y,none,poverty,0.307748313,0,before 2015,1,1,10238,16000.0,sedan,0,0,2,0,1,0,0,before,amber
8476,149365,65+,female,majority,30y+,high school,upper class,0.80607773,0,before 2015,1,1,32765,9000.0,sedan,3,1,0,0,1,6,6,before,green
8477,430796,40-64,female,majority,20-29y,none,upper class,0.600507759,1,after 2015,0,1,10238,15000.0,sedan,0,1,1,0,1,0,0,after,amber
8478,143750,16-25,female,majority,0-9y,none,poverty,0.469080787,0,before 2015,0,0,10238,18000.0,sedan,0,0,0,1,1,0,0,before,green
8479,956893,16-25,male,majority,0-9y,university,middle class,0.311492321,1,after 2015,0,0,10238,20000.0,sedan,0,0,0,1,1,0,0,after,green
8480,859164,40-64,male,majority,20-29y,high school,upper class,0.69650834,1,before 2015,1,1,32765,9000.0,sedan,8,0,1,1,1,16,16,before,amber
8481,924451,16-25,male,majority,0-9y,high school,middle class,0.467481653,1,before 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,before,green
8482,568119,40-64,male,majority,0-9y,high school,middle class,0.52536652,1,after 2015,0,1,10238,,sedan,0,0,0,0,1,0,0,after,green
8483,393627,65+,male,majority,0-9y,high school,upper class,0.689858517,1,before 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0,before,green
8484,667733,26-39,male,majority,0-9y,none,poverty,0.379692997,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0,before,green
8485,904219,26-39,female,majority,10-19y,high school,working class,0.301878474,1,before 2015,0,0,32765,8000.0,sedan,1,0,0,0,1,2,2,before,green
8486,331175,26-39,female,majority,10-19y,university,upper class,0.715833387,1,after 2015,1,1,10238,9000.0,sedan,0,0,1,0,1,0,0,after,amber
8487,640807,16-25,female,majority,0-9y,none,working class,0.368221011,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
8488,767300,65+,male,majority,30y+,high school,upper class,0.599032124,1,before 2015,1,0,10238,17000.0,sedan,4,0,2,0,1,8,8,before,amber
8489,83894,40-64,female,majority,20-29y,university,working class,0.585894345,1,before 2015,1,1,32765,,sedan,2,0,1,0,1,4,4,before,amber
8490,73652,26-39,female,majority,10-19y,university,upper class,,1,before 2015,1,0,32765,9000.0,sedan,2,0,0,0,1,4,4,before,green
8491,686058,26-39,female,minority,10-19y,high school,working class,0.293448014,1,after 2015,0,1,32765,,sedan,2,0,2,0,1,4,4,after,amber
8492,638945,16-25,female,majority,0-9y,none,poverty,0.341861725,0,before 2015,0,0,10238,9000.0,sedan,0,0,0,1,1,0,0,before,green
8493,138696,16-25,male,majority,0-9y,high school,working class,0.506203178,0,before 2015,0,0,32765,10000.0,sedan,0,0,0,1,1,0,0,before,green
8494,832488,16-25,male,majority,0-9y,none,poverty,0.383862478,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,0,1,0,0,before,green
8495,333255,65+,female,majority,20-29y,high school,upper class,0.737610068,1,before 2015,1,1,32765,11000.0,sedan,4,1,0,0,1,8,8,before,green
8496,746691,26-39,male,majority,10-19y,high school,poverty,0.490636609,1,before 2015,1,1,32765,10000.0,sedan,2,0,0,0,1,4,4,before,green
8497,519878,26-39,male,minority,10-19y,university,upper class,0.620127384,1,after 2015,1,1,10238,9000.0,sedan,2,0,4,0,1,4,4,after,red
8498,983527,26-39,male,majority,10-19y,none,working class,0.463343187,0,before 2015,0,1,92101,17000.0,sedan,0,1,0,1,1,0,0,before,green
8499,385997,16-25,female,majority,0-9y,high school,working class,0.3458428,1,after 2015,0,0,10238,,sedan,0,0,0,0,1,0,0,after,green
8500,804181,65+,female,majority,30y+,university,upper class,0.749894075,1,before 2015,1,1,10238,11000.0,sedan,3,0,4,0,1,6,6,before,red
8501,428914,40-64,male,majority,20-29y,university,upper class,0.764095333,1,before 2015,0,1,10238,17000.0,sedan,2,0,3,0,1,4,4,before,red
8502,250099,65+,male,majority,30y+,university,upper class,0.637303638,1,before 2015,1,1,10238,10000.0,sedan,7,0,6,0,1,14,14,before,pirate
8503,428284,16-25,female,majority,0-9y,none,working class,,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0,before,green
8504,949028,16-25,male,majority,0-9y,university,upper class,0.702043683,1,after 2015,1,1,10238,,sedan,0,0,0,0,1,0,0,after,green
8505,344160,65+,female,majority,30y+,university,upper class,0.680530448,1,after 2015,0,1,10238,14000.0,sedan,3,1,1,0,1,6,6,after,amber
8506,774567,65+,female,majority,10-19y,university,upper class,0.529438592,1,after 2015,1,1,10238,6000.0,sedan,2,0,1,0,1,4,4,after,amber
8507,630189,16-25,male,majority,0-9y,university,poverty,0.381278905,0,before 2015,0,0,32765,12000.0,sedan,0,0,0,1,1,0,0,before,green
8508,493263,65+,female,majority,30y+,high school,upper class,0.692419783,1,before 2015,1,0,10238,14000.0,sedan,1,1,0,0,1,2,2,before,green
8509,235390,65+,female,majority,30y+,university,upper class,0.695841994,1,before 2015,1,1,32765,11000.0,sedan,7,1,0,0,1,14,14,before,green
8510,974832,40-64,female,majority,0-9y,none,working class,0.601329471,0,before 2015,1,0,92101,12000.0,sedan,0,0,0,1,1,0,0,before,green
8511,135317,40-64,male,majority,10-19y,university,upper class,0.549609032,1,before 2015,1,1,10238,9000.0,sedan,2,1,3,0,1,4,4,before,red
8512,139106,26-39,male,majority,10-19y,university,middle class,0.627361339,0,before 2015,0,0,10238,14000.0,sedan,0,0,4,1,1,0,0,before,red
8513,685176,16-25,female,majority,0-9y,high school,middle class,0.604104789,1,after 2015,0,0,10238,14000.0,sedan,0,0,0,0,1,0,0,after,green
8514,226461,16-25,female,majority,0-9y,none,working class,0.433672331,0,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0,before,green
8515,18850,26-39,female,minority,10-19y,high school,poverty,0.175240246,0,before 2015,1,1,10238,14000.0,sedan,1,0,0,0,1,2,2,before,green
8516,831974,16-25,female,majority,0-9y,university,middle class,0.558989618,1,before 2015,1,0,92101,9000.0,sedan,0,0,0,0,1,0,0,before,green
8517,901622,40-64,male,majority,20-29y,high school,upper class,0.574171973,0,after 2015,1,1,32765,7000.0,sedan,6,1,6,1,1,12,12,after,pirate
8518,79770,40-64,male,majority,0-9y,high school,upper class,0.575674931,1,before 2015,0,0,10238,12000.0,sedan,0,0,0,1,1,0,0,before,green
8519,325180,26-39,female,majority,10-19y,none,working class,0.444032982,1,before 2015,1,1,10238,13000.0,sedan,1,0,1,0,1,2,2,before,amber
8520,124813,16-25,male,majority,0-9y,university,middle class,,0,before 2015,0,0,10238,,sedan,0,0,0,1,1,0,0,before,green
8521,805924,26-39,female,majority,10-19y,high school,working class,0.366462663,1,before 2015,0,0,92101,14000.0,sedan,1,0,0,1,1,2,2,before,green
8522,553534,65+,male,majority,30y+,university,upper class,0.470909943,1,before 2015,1,1,10238,13000.0,sedan,4,0,4,0,1,8,8,before,red
8523,378176,65+,male,majority,30y+,high school,upper class,,1,after 2015,0,1,92101,10000.0,sports car,6,0,2,1,2,24,24,after,amber
8524,374337,40-64,male,majority,20-29y,high school,working class,0.455855724,0,before 2015,0,0,10238,13000.0,sedan,0,1,3,0,1,0,0,before,red
8525,865367,65+,male,majority,10-19y,high school,upper class,0.498769516,0,after 2015,1,1,10238,13000.0,sedan,2,1,1,0,1,4,4,after,amber
8526,528129,40-64,female,majority,20-29y,university,upper class,0.705973408,1,after 2015,1,1,10238,10000.0,sedan,2,0,0,0,1,4,4,after,green
8527,532765,40-64,male,majority,20-29y,university,upper class,0.646338541,1,before 2015,1,1,10238,12000.0,sedan,3,0,1,0,1,6,6,before,amber
8528,804529,40-64,male,majority,0-9y,university,upper class,0.667599327,1,before 2015,0,0,10238,10000.0,sedan,0,0,0,1,1,0,0,before,green
8529,51347,40-64,female,majority,20-29y,university,upper class,,1,before 2015,1,1,10238,9000.0,sedan,5,0,2,0,1,10,10,before,amber
8530,963521,40-64,male,majority,20-29y,university,middle class,0.504517406,1,before 2015,0,1,10238,10000.0,sedan,3,0,0,0,1,6,6,before,green
8531,161641,26-39,female,majority,10-19y,high school,working class,,1,before 2015,1,1,10238,8000.0,sedan,0,0,1,0,1,0,0,before,amber
8532,422469,40-64,male,majority,0-9y,university,upper class,0.592776086,1,after 2015,1,1,32765,8000.0,sedan,0,0,0,1,1,0,0,after,green
8533,39165,26-39,male,majority,10-19y,none,middle class,0.632036234,1,after 2015,0,1,10238,11000.0,sedan,3,0,2,0,1,6,6,after,amber
8534,356599,40-64,female,majority,0-9y,high school,upper class,0.753201898,1,after 2015,1,1,10238,,sedan,0,0,0,0,1,0,0,after,green
8535,284890,40-64,female,minority,20-29y,high school,middle class,0.605674686,1,before 2015,1,1,32765,10000.0,sedan,5,0,2,0,1,10,10,before,amber
8536,353086,40-64,male,majority,20-29y,high school,poverty,0.207432546,0,before 2015,0,0,10238,16000.0,sedan,2,1,0,0,1,4,4,before,green
8537,771433,16-25,male,majority,0-9y,high school,poverty,0.290792561,0,after 2015,1,1,10238,10000.0,sedan,0,0,0,1,1,0,0,after,green
8538,355929,26-39,male,minority,10-19y,high school,working class,0.475527688,1,after 2015,0,0,10238,17000.0,sedan,0,0,1,0,1,0,0,after,amber
8539,950726,40-64,male,majority,20-29y,high school,working class,0.223684104,1,before 2015,1,0,10238,,sports car,3,0,0,0,2,12,12,before,green
8540,62325,65+,male,minority,20-29y,none,upper class,0.590549596,0,after 2015,1,1,32765,12000.0,sedan,4,0,2,1,1,8,8,after,amber
8541,467990,16-25,female,majority,0-9y,none,poverty,0.334965206,1,before 2015,0,1,10238,,sedan,0,0,0,1,1,0,0,before,green
8542,192184,40-64,male,majority,20-29y,high school,middle class,0.605430488,1,before 2015,0,1,10238,9000.0,sedan,2,0,5,0,1,4,4,before,pirate
8543,271313,65+,male,majority,20-29y,high school,upper class,0.657276293,0,before 2015,1,1,10238,7000.0,sedan,3,0,3,0,1,6,6,before,red
8544,588405,40-64,female,majority,0-9y,high school,middle class,0.674569567,0,after 2015,1,1,32765,12000.0,sedan,0,0,0,1,1,0,0,after,green
8545,426907,16-25,female,majority,0-9y,none,poverty,0.329359335,0,before 2015,0,1,32765,13000.0,sedan,0,0,0,1,1,0,0,before,green
8546,447793,16-25,female,majority,0-9y,high school,poverty,,0,before 2015,0,1,92101,8000.0,sedan,0,0,0,0,1,0,0,before,green
8547,237361,65+,male,majority,0-9y,high school,upper class,0.730233284,1,before 2015,0,0,32765,11000.0,sedan,0,0,0,1,1,0,0,before,green
8548,514747,26-39,male,majority,10-19y,high school,middle class,0.659053391,1,before 2015,1,1,10238,11000.0,sedan,0,0,1,0,1,0,0,before,amber
8549,769677,40-64,male,majority,20-29y,high school,upper class,0.67269927,1,before 2015,1,1,10238,12000.0,sports car,4,0,8,0,2,16,16,before,pirate
8550,950198,65+,male,majority,0-9y,high school,upper class,0.567765628,1,before 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0,before,green
8551,807751,65+,male,majority,0-9y,university,upper class,0.568042952,1,after 2015,1,1,32765,8000.0,sedan,0,0,0,0,1,0,0,after,green
8552,734398,40-64,male,majority,20-29y,high school,middle class,0.384423097,1,before 2015,1,1,92101,11000.0,sedan,5,0,5,0,1,10,10,before,pirate
8553,583391,65+,male,majority,10-19y,university,upper class,0.67413028,1,before 2015,1,1,10238,11000.0,sedan,4,0,4,0,1,8,8,before,red
8554,187756,40-64,female,minority,10-19y,high school,upper class,,1,after 2015,0,1,10238,15000.0,sedan,3,0,2,0,1,6,6,after,amber
8555,634671,40-64,female,majority,20-29y,high school,middle class,0.59116847,0,before 2015,0,1,10238,11000.0,sedan,1,0,3,0,1,2,2,before,red
8556,210417,40-64,female,minority,0-9y,none,upper class,0.584798343,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0,before,green
8557,351203,40-64,male,minority,20-29y,high school,middle class,0.596363521,1,before 2015,0,1,10238,17000.0,sedan,0,0,5,0,1,0,0,before,pirate
8558,870877,65+,female,majority,30y+,university,upper class,0.405520248,1,before 2015,0,1,32765,10000.0,sedan,6,1,0,0,1,12,12,before,green
8559,105423,65+,male,majority,30y+,high school,upper class,0.301619585,1,before 2015,1,1,10238,10000.0,sedan,5,1,8,0,1,10,10,before,pirate
8560,533795,16-25,male,minority,0-9y,university,poverty,0.27030173,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
8561,74399,26-39,female,majority,10-19y,university,middle class,0.60117764,1,before 2015,0,0,32765,13000.0,sports car,1,0,0,1,2,4,4,before,green
8562,819958,65+,male,majority,30y+,high school,upper class,0.642119976,1,after 2015,1,1,32765,10000.0,sedan,12,0,3,0,1,24,24,after,red
8563,228250,26-39,male,majority,10-19y,university,middle class,0.582152196,1,before 2015,1,0,10238,15000.0,sedan,0,0,2,0,1,0,0,before,amber
8564,396229,65+,male,majority,20-29y,high school,upper class,0.661085379,1,before 2015,1,1,10238,15000.0,sedan,0,0,1,0,1,0,0,before,amber
8565,645492,65+,male,minority,20-29y,none,middle class,0.487025522,1,before 2015,1,1,32765,14000.0,sedan,3,0,3,1,1,6,6,before,red
8566,454718,26-39,female,majority,0-9y,none,working class,0.453801827,1,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0,before,green
8567,485351,65+,male,majority,0-9y,university,upper class,0.475010498,1,after 2015,0,0,32765,11000.0,sedan,0,0,0,0,1,0,0,after,green
8568,93808,26-39,female,majority,10-19y,none,poverty,0.259407211,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,0,1,0,0,before,green
8569,383166,26-39,female,majority,10-19y,university,upper class,0.587525322,1,before 2015,0,0,32765,11000.0,sports car,2,0,0,0,2,8,8,before,green
8570,906662,40-64,male,majority,20-29y,high school,working class,0.342285286,1,before 2015,0,1,10238,12000.0,sedan,2,1,5,0,1,4,4,before,pirate
8571,934008,65+,male,majority,30y+,university,upper class,0.638409388,1,before 2015,1,1,10238,9000.0,sedan,10,0,3,0,1,20,20,before,red
8572,156487,26-39,female,minority,10-19y,high school,poverty,0.254508863,0,before 2015,0,1,32765,12000.0,sedan,2,0,0,1,1,4,4,before,green
8573,510597,16-25,female,majority,0-9y,high school,poverty,0.439916517,0,before 2015,1,0,10238,15000.0,sedan,0,0,0,1,1,0,0,before,green
8574,489913,40-64,female,majority,10-19y,university,upper class,0.658332587,1,before 2015,1,1,10238,8000.0,sedan,1,0,1,0,1,2,2,before,amber
8575,977790,40-64,female,majority,20-29y,none,middle class,0.447284853,1,before 2015,0,1,10238,14000.0,sedan,3,0,1,0,1,6,6,before,amber
8576,11655,26-39,female,majority,10-19y,high school,upper class,0.884409527,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,after,green
8577,24782,16-25,male,majority,0-9y,high school,middle class,0.644516086,1,after 2015,0,0,10238,,sedan,0,0,0,0,1,0,0,after,green
8578,158804,40-64,female,minority,20-29y,high school,upper class,0.626746851,0,before 2015,1,1,10238,13000.0,sedan,2,0,4,0,1,4,4,before,red
8579,330068,40-64,male,majority,0-9y,high school,middle class,0.516328521,1,before 2015,0,0,32765,13000.0,sedan,0,0,0,1,1,0,0,before,green
8580,613325,16-25,female,majority,0-9y,none,poverty,0.119144798,0,before 2015,1,0,10238,,sedan,0,0,0,1,1,0,0,before,green
8581,243897,40-64,male,majority,20-29y,none,poverty,0.376940288,0,before 2015,0,1,92101,11000.0,sedan,2,0,1,1,1,4,4,before,amber
8582,335376,16-25,male,majority,0-9y,none,poverty,0.248399042,0,before 2015,0,0,32765,14000.0,sedan,0,0,0,1,1,0,0,before,green
8583,352738,26-39,female,majority,10-19y,high school,upper class,0.62346404,1,before 2015,1,1,32765,7000.0,sedan,1,0,2,0,1,2,2,before,amber
8584,815444,16-25,female,majority,0-9y,none,poverty,0.389770461,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0,before,green
8585,119756,16-25,male,majority,0-9y,high school,poverty,0.373868673,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0,before,green
8586,138410,16-25,male,majority,0-9y,none,working class,,1,before 2015,0,1,10238,16000.0,sedan,0,0,0,1,1,0,0,before,green
8587,532363,16-25,male,majority,0-9y,none,working class,0.343895269,1,before 2015,0,0,32765,16000.0,sedan,0,0,0,0,1,0,0,before,green
8588,727243,40-64,female,majority,20-29y,high school,working class,0.321053169,1,before 2015,1,1,10238,9000.0,sedan,1,0,0,0,1,2,2,before,green
8589,367681,26-39,female,majority,0-9y,high school,middle class,0.68308989,1,before 2015,1,1,92101,,sedan,0,0,0,0,1,0,0,before,green
8590,732633,65+,female,majority,30y+,university,upper class,0.706325264,1,after 2015,1,1,10238,7000.0,sedan,1,0,1,0,1,2,2,after,amber
8591,220771,65+,female,majority,30y+,high school,upper class,0.651944562,1,before 2015,1,1,32765,6000.0,sedan,4,0,1,0,1,8,8,before,amber
8592,576658,26-39,female,majority,10-19y,university,upper class,0.538991247,0,before 2015,0,0,92101,13000.0,sedan,2,0,0,0,1,4,4,before,green
8593,742658,65+,male,majority,30y+,university,upper class,0.497331736,0,before 2015,1,1,10238,11000.0,sedan,3,0,10,0,1,6,6,before,pirate
8594,766817,40-64,male,majority,20-29y,none,working class,,1,before 2015,0,1,10238,13000.0,sedan,5,1,2,0,1,10,10,before,amber
8595,345254,65+,male,majority,0-9y,university,upper class,0.800004407,1,after 2015,1,1,10238,10000.0,sedan,0,0,0,0,1,0,0,after,green
8596,829498,16-25,female,majority,0-9y,none,poverty,,1,before 2015,1,0,10238,,sedan,0,0,0,0,1,0,0,before,green
8597,109424,16-25,female,majority,0-9y,none,poverty,0.343943369,1,before 2015,0,1,10238,16000.0,sedan,0,0,0,0,1,0,0,before,green
8598,184990,26-39,female,majority,10-19y,high school,middle class,0.564293973,1,before 2015,0,1,10238,13000.0,sedan,1,0,0,0,1,2,2,before,green
