,ID,AGE,GENDER,RACE,DRIVING_EXPERIENCE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,OUTCOME,RISK_RATING,NEW_RISK,SUPER_RISK
9247,379173,40-64,male,majority,20-29y,none,working class,0.42137279,1,before 2015,0,1,10238,9000.0,sedan,5,0,3,0,1,10,10
9248,634385,16-25,female,majority,0-9y,none,working class,0.434726358,1,before 2015,0,0,10238,11000.0,sedan,0,0,0,0,1,0,0
9249,659824,40-64,female,majority,20-29y,high school,middle class,,1,before 2015,1,1,32765,5000.0,sedan,5,0,0,0,1,10,10
9250,100769,26-39,female,minority,10-19y,none,poverty,0.409563587,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,0,1,0,0
9251,806041,65+,female,minority,10-19y,university,upper class,0.664944594,1,before 2015,1,1,10238,14000.0,sedan,0,0,0,0,1,0,0
9252,358231,26-39,female,majority,10-19y,high school,poverty,0.421776116,1,before 2015,1,1,10238,11000.0,sedan,0,0,2,0,1,0,0
9253,858469,26-39,male,minority,10-19y,high school,working class,0.436357558,1,after 2015,0,0,10238,17000.0,sedan,3,0,1,0,1,6,6
9254,340922,65+,female,majority,30y+,high school,upper class,0.545417084,1,after 2015,1,1,10238,8000.0,sedan,4,0,6,0,1,8,8
9255,743349,40-64,male,majority,20-29y,high school,upper class,0.472550559,0,before 2015,1,1,10238,13000.0,sedan,4,0,5,0,1,8,8
9256,777322,16-25,male,majority,0-9y,high school,poverty,0.410965888,0,before 2015,0,0,32765,9000.0,sports car,0,0,0,1,2,0,0
9257,35846,26-39,female,majority,10-19y,none,middle class,0.536232105,1,before 2015,0,1,10238,13000.0,sedan,1,1,0,0,1,2,2
9258,277281,40-64,female,majority,20-29y,high school,middle class,0.604809212,1,before 2015,1,1,10238,13000.0,sedan,1,0,1,0,1,2,2
9259,977326,16-25,female,majority,0-9y,none,working class,0.382970366,1,after 2015,1,0,10238,14000.0,sedan,0,0,0,0,1,0,0
9260,719469,40-64,female,minority,20-29y,none,upper class,0.610668073,1,before 2015,1,1,10238,8000.0,sedan,2,0,0,0,1,4,4
9261,623049,65+,female,minority,30y+,high school,upper class,0.607760458,1,before 2015,0,1,32765,11000.0,sports car,10,0,1,0,2,40,40
9262,458864,26-39,female,majority,10-19y,university,upper class,0.550179149,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0
9263,704602,16-25,female,majority,0-9y,high school,poverty,0.436782293,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
9264,631585,65+,female,majority,20-29y,university,upper class,0.722674132,1,before 2015,1,1,32765,7000.0,sedan,1,0,0,0,1,2,2
9265,284620,40-64,male,majority,20-29y,university,middle class,0.405036965,1,after 2015,1,1,32765,11000.0,sedan,2,3,2,1,1,4,4
9266,871638,40-64,female,majority,10-19y,high school,middle class,0.554678071,0,before 2015,1,1,10238,10000.0,sedan,1,0,3,0,1,2,2
9267,846727,26-39,female,majority,10-19y,university,working class,0.48489898,0,before 2015,0,1,92101,11000.0,sedan,1,0,0,1,1,2,2
9268,717824,40-64,female,majority,10-19y,university,upper class,0.667716779,1,after 2015,1,0,10238,12000.0,sedan,1,0,0,0,1,2,2
9269,595512,65+,male,majority,10-19y,university,upper class,0.597827962,1,after 2015,1,1,32765,8000.0,sedan,7,0,1,0,1,14,14
9270,776319,16-25,female,majority,0-9y,high school,working class,0.409979645,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0
9271,516854,65+,male,majority,30y+,high school,upper class,0.652009134,1,before 2015,1,1,10238,8000.0,sedan,3,1,3,0,1,6,6
9272,904806,26-39,female,majority,10-19y,high school,poverty,0.36356514,1,after 2015,0,1,32765,12000.0,sedan,1,0,0,0,1,2,2
9273,237044,40-64,male,majority,20-29y,none,middle class,0.568465708,1,before 2015,0,1,10238,13000.0,sedan,3,0,5,0,1,6,6
9274,735970,40-64,male,majority,20-29y,university,working class,0.484922679,1,before 2015,0,1,10238,13000.0,sedan,4,2,5,0,1,8,8
9275,532449,40-64,female,minority,20-29y,none,middle class,,1,after 2015,1,1,10238,8000.0,sedan,3,0,0,0,1,6,6
9276,364211,26-39,female,majority,0-9y,high school,upper class,0.598475097,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0
9277,538937,16-25,male,minority,0-9y,high school,poverty,0.17325367,0,after 2015,0,1,10238,12000.0,sedan,0,0,0,0,1,0,0
9278,964893,40-64,female,majority,20-29y,high school,working class,0.365866257,1,before 2015,0,1,32765,10000.0,sedan,0,2,1,0,1,0,0
9279,359552,40-64,male,majority,0-9y,university,upper class,0.662263092,0,after 2015,1,1,92101,10000.0,sedan,0,0,0,0,1,0,0
9280,520977,16-25,female,majority,0-9y,high school,poverty,0.296457919,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0
9281,564276,65+,male,majority,10-19y,university,upper class,0.665446511,0,after 2015,0,0,10238,14000.0,sedan,3,1,0,1,1,6,6
9282,815188,16-25,male,majority,0-9y,high school,poverty,0.459820902,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0
9283,731941,26-39,female,majority,0-9y,none,poverty,0.304478223,0,after 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0
9284,250884,40-64,female,majority,10-19y,high school,upper class,0.55409927,1,after 2015,1,1,10238,10000.0,sedan,2,1,2,0,1,4,4
9285,492981,16-25,male,majority,0-9y,high school,middle class,0.550136014,1,before 2015,1,1,10238,,sedan,0,0,0,0,1,0,0
9286,392330,16-25,female,majority,0-9y,high school,working class,0.50881529,1,after 2015,0,0,10238,,sedan,0,0,0,1,1,0,0
9287,819683,40-64,female,majority,20-29y,high school,middle class,0.582434902,0,before 2015,1,1,92101,10000.0,sedan,1,0,0,0,1,2,2
9288,850880,40-64,male,majority,0-9y,high school,upper class,0.657510925,1,before 2015,1,1,32765,5000.0,sedan,0,0,0,1,1,0,0
9289,122218,26-39,female,minority,0-9y,university,middle class,0.539891767,0,before 2015,0,1,10238,9000.0,sedan,0,0,0,1,1,0,0
9290,400118,26-39,female,majority,10-19y,high school,upper class,0.78824552,1,after 2015,1,0,32765,12000.0,sedan,0,1,0,0,1,0,0
9291,952862,40-64,female,majority,10-19y,high school,upper class,0.374098895,1,after 2015,1,0,10238,11000.0,sedan,0,0,1,0,1,0,0
9292,715393,65+,female,majority,0-9y,high school,working class,0.453388114,0,before 2015,1,1,32765,5000.0,sedan,0,0,0,1,1,0,0
9293,991373,40-64,female,majority,10-19y,university,upper class,0.623647721,1,before 2015,1,1,10238,13000.0,sedan,0,0,1,0,1,0,0
9294,648831,26-39,female,majority,10-19y,high school,upper class,0.547884164,1,before 2015,0,0,10238,14000.0,sedan,0,0,0,0,1,0,0
9295,341566,16-25,male,minority,0-9y,high school,poverty,0.343087377,0,before 2015,0,0,92101,17000.0,sedan,0,0,0,1,1,0,0
9296,670801,40-64,male,majority,20-29y,high school,upper class,0.51900995,1,after 2015,1,1,10238,13000.0,sedan,2,0,4,0,1,4,4
9297,299582,40-64,male,majority,20-29y,university,middle class,0.567389899,0,after 2015,1,1,10238,8000.0,sedan,0,1,8,0,1,0,0
9298,472624,40-64,male,majority,20-29y,university,upper class,0.681724827,1,after 2015,0,1,10238,10000.0,sedan,2,1,3,0,1,4,4
9299,485103,26-39,male,majority,10-19y,high school,upper class,0.704943376,1,after 2015,1,0,10238,14000.0,sedan,1,1,3,0,1,2,2
9300,385407,26-39,female,majority,0-9y,university,upper class,0.709498938,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0
9301,152379,16-25,female,minority,0-9y,high school,working class,0.38115045,0,before 2015,1,1,10238,14000.0,sedan,0,0,0,1,1,0,0
9302,440240,65+,female,majority,30y+,university,upper class,0.727622916,1,after 2015,0,1,32765,12000.0,sedan,3,2,0,0,1,6,6
9303,598079,26-39,male,majority,10-19y,university,working class,0.55757774,1,before 2015,0,0,10238,16000.0,sedan,3,0,2,0,1,6,6
9304,813470,40-64,female,majority,20-29y,none,poverty,0.365531549,0,before 2015,0,0,10238,12000.0,sedan,3,0,2,1,1,6,6
9305,258190,40-64,male,majority,20-29y,university,middle class,0.507181927,1,after 2015,1,0,32765,10000.0,sedan,2,1,2,0,1,4,4
9306,770671,40-64,female,majority,20-29y,none,middle class,0.510915655,1,after 2015,1,1,92101,,sedan,1,0,1,0,1,2,2
9307,574717,65+,male,majority,30y+,high school,upper class,0.576180378,1,before 2015,1,1,10238,11000.0,sedan,6,0,6,0,1,12,12
9308,535303,26-39,male,majority,10-19y,high school,upper class,0.672263119,0,before 2015,1,1,10238,9000.0,sedan,1,0,0,0,1,2,2
9309,677109,16-25,male,majority,0-9y,none,poverty,0.489406502,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0
9310,247706,65+,male,majority,0-9y,none,middle class,0.454779064,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0
9311,338645,16-25,female,majority,0-9y,none,poverty,0.291594811,1,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0
9312,273775,40-64,male,minority,20-29y,high school,middle class,0.580004481,1,after 2015,0,1,92101,13000.0,sedan,2,1,3,0,1,4,4
9313,524250,16-25,female,majority,0-9y,high school,working class,0.334101504,0,before 2015,0,1,10238,15000.0,sedan,0,0,0,1,1,0,0
9314,683955,16-25,male,majority,0-9y,high school,poverty,,0,before 2015,0,1,10238,14000.0,sedan,0,0,0,1,1,0,0
9315,242935,65+,male,minority,30y+,high school,upper class,0.596545619,1,before 2015,1,1,10238,13000.0,sedan,5,1,4,0,1,10,10
9316,11761,65+,female,majority,20-29y,university,upper class,0.802275006,1,after 2015,1,1,10238,12000.0,sedan,3,0,1,0,1,6,6
9317,337899,26-39,female,majority,10-19y,high school,middle class,0.711988805,0,before 2015,0,1,10238,,sedan,1,0,0,0,1,2,2
9318,998522,26-39,female,majority,10-19y,high school,working class,0.435499178,1,before 2015,0,0,10238,14000.0,sedan,1,1,2,0,1,2,2
9319,595420,40-64,female,minority,0-9y,none,working class,0.344871204,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0
9320,575122,40-64,female,majority,10-19y,university,upper class,0.635212672,1,before 2015,1,1,32765,8000.0,sedan,1,0,0,0,1,2,2
9321,360802,40-64,female,minority,0-9y,university,upper class,0.559612726,0,before 2015,0,1,10238,8000.0,sedan,0,0,0,1,1,0,0
9322,304497,65+,male,majority,30y+,university,upper class,0.600260671,1,before 2015,1,1,10238,10000.0,sedan,4,0,1,0,1,8,8
9323,156736,40-64,female,majority,20-29y,high school,middle class,0.43314078,1,after 2015,1,0,10238,14000.0,sedan,0,0,2,0,1,0,0
9324,861774,40-64,female,majority,20-29y,high school,upper class,0.760675848,1,before 2015,1,1,10238,9000.0,sedan,1,2,4,0,1,2,2
9325,757691,16-25,female,majority,0-9y,high school,poverty,0.301594648,1,before 2015,0,0,10238,15000.0,sedan,0,0,0,0,1,0,0
9326,822394,26-39,male,majority,10-19y,high school,poverty,0.305731019,1,after 2015,0,1,32765,12000.0,sedan,2,2,0,0,1,4,4
9327,445677,40-64,male,majority,10-19y,university,upper class,0.826054026,1,after 2015,1,1,10238,7000.0,sedan,0,1,6,0,1,0,0
9328,775391,16-25,male,majority,0-9y,none,working class,0.318457878,0,before 2015,1,1,10238,9000.0,sedan,0,0,0,1,1,0,0
9329,691012,40-64,female,majority,20-29y,none,upper class,0.627556507,1,after 2015,1,1,10238,8000.0,sedan,4,0,2,0,1,8,8
9330,899031,40-64,male,majority,20-29y,university,upper class,0.626302285,1,before 2015,1,1,32765,8000.0,sedan,7,2,3,1,1,14,14
9331,467419,65+,female,majority,10-19y,university,upper class,0.636154312,1,before 2015,1,1,10238,9000.0,sedan,0,0,0,0,1,0,0
9332,417881,40-64,female,majority,20-29y,high school,upper class,0.690984892,0,before 2015,1,1,10238,11000.0,sedan,1,0,0,0,1,2,2
9333,385269,40-64,female,minority,20-29y,university,upper class,0.758835709,1,after 2015,0,1,92101,16000.0,sedan,4,0,1,0,1,8,8
9334,542801,40-64,male,majority,20-29y,high school,upper class,0.537987099,1,after 2015,1,1,10238,11000.0,sedan,1,0,3,0,1,2,2
9335,79380,26-39,female,majority,0-9y,high school,middle class,0.510119699,1,after 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0
9336,888614,65+,male,majority,30y+,high school,upper class,0.483732802,1,after 2015,1,1,10238,12000.0,sedan,3,3,8,0,1,6,6
9337,886052,65+,female,majority,20-29y,university,upper class,0.758415066,1,before 2015,0,1,10238,,sedan,4,0,1,0,1,8,8
9338,55900,26-39,male,minority,10-19y,high school,middle class,0.575349438,1,after 2015,1,0,10238,12000.0,sedan,1,0,1,0,1,2,2
9339,642001,26-39,female,majority,10-19y,none,poverty,0.43039268,0,before 2015,0,1,10238,,sedan,0,0,1,1,1,0,0
9340,781094,40-64,male,majority,20-29y,university,upper class,0.57758783,1,before 2015,1,1,10238,11000.0,sedan,4,0,4,0,1,8,8
9341,121160,26-39,male,majority,0-9y,high school,working class,0.371654755,0,before 2015,1,1,10238,,sedan,0,0,0,1,1,0,0
9342,972043,16-25,male,majority,0-9y,high school,poverty,0.320823312,0,before 2015,0,0,10238,13000.0,sedan,0,0,0,1,1,0,0
9343,76939,16-25,female,majority,0-9y,high school,working class,0.457725702,0,after 2015,1,0,10238,13000.0,sedan,0,0,0,0,1,0,0
9344,839121,65+,female,majority,10-19y,none,middle class,0.566472602,1,before 2015,1,1,10238,8000.0,sedan,1,0,2,0,1,2,2
9345,45659,40-64,male,majority,20-29y,high school,middle class,0.451496575,0,after 2015,0,1,10238,12000.0,sedan,3,0,7,0,1,6,6
9346,404518,26-39,female,majority,10-19y,high school,upper class,0.724728914,1,before 2015,1,1,10238,11000.0,sedan,3,0,2,0,1,6,6
9347,35051,26-39,female,majority,0-9y,high school,working class,0.242856647,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0
9348,74669,16-25,female,minority,0-9y,high school,middle class,0.57903571,1,after 2015,0,0,32765,14000.0,sedan,0,0,0,0,1,0,0
9349,690706,26-39,female,majority,0-9y,university,upper class,0.503152122,1,before 2015,1,0,32765,9000.0,sedan,0,0,0,1,1,0,0
9350,91353,40-64,female,majority,20-29y,university,upper class,0.694402044,1,after 2015,0,1,10238,15000.0,sedan,1,0,1,0,1,2,2
9351,344510,65+,male,majority,30y+,high school,upper class,0.548400663,1,before 2015,1,1,10238,13000.0,sedan,5,1,4,0,1,10,10
9352,712777,40-64,female,majority,20-29y,none,upper class,0.685731574,1,before 2015,1,1,10238,12000.0,sedan,1,0,4,0,1,2,2
9353,480812,26-39,female,majority,10-19y,high school,middle class,0.453573258,1,after 2015,1,1,10238,9000.0,sedan,1,0,2,0,1,2,2
9354,580705,16-25,male,majority,0-9y,university,working class,0.399326871,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
9355,60966,65+,female,majority,30y+,none,upper class,0.538985633,1,before 2015,1,1,10238,13000.0,sedan,1,1,6,0,1,2,2
9356,790331,16-25,female,majority,0-9y,high school,poverty,0.380999102,0,before 2015,0,1,10238,15000.0,sedan,0,0,0,1,1,0,0
9357,351926,26-39,female,minority,10-19y,none,middle class,0.491286871,1,after 2015,1,1,32765,8000.0,sedan,4,0,1,0,1,8,8
9358,894285,26-39,female,majority,10-19y,none,poverty,0.400254612,0,before 2015,0,0,10238,15000.0,sedan,0,0,0,1,1,0,0
9359,202364,65+,male,majority,30y+,high school,upper class,0.588346652,0,before 2015,1,1,32765,10000.0,sedan,12,2,5,0,1,24,24
9360,822628,40-64,female,majority,20-29y,university,upper class,0.656726147,1,after 2015,1,1,32765,5000.0,sedan,3,1,1,0,1,6,6
9361,992200,16-25,female,majority,0-9y,none,poverty,0.461811415,1,before 2015,1,0,32765,14000.0,sedan,0,0,0,1,1,0,0
9362,665497,40-64,male,majority,20-29y,university,middle class,0.530591691,1,before 2015,0,1,10238,16000.0,sedan,3,1,0,0,1,6,6
9363,217280,16-25,female,minority,0-9y,none,poverty,0.418872253,1,before 2015,0,1,10238,12000.0,sedan,0,0,0,0,1,0,0
9364,308554,65+,male,majority,0-9y,university,upper class,0.558685273,1,after 2015,1,1,32765,10000.0,sedan,0,0,0,0,1,0,0
9365,255531,40-64,male,minority,10-19y,none,middle class,0.571288549,0,after 2015,0,0,10238,15000.0,sedan,2,0,0,0,1,4,4
9366,304702,26-39,female,majority,10-19y,high school,middle class,0.504014087,0,before 2015,0,0,10238,15000.0,sedan,0,0,2,0,1,0,0
9367,311065,40-64,female,minority,20-29y,university,upper class,0.624313441,0,before 2015,1,1,10238,11000.0,sedan,2,2,1,0,1,4,4
9368,763039,26-39,male,majority,10-19y,university,upper class,0.59805409,0,before 2015,0,1,10238,13000.0,sedan,0,0,3,0,1,0,0
9369,479299,26-39,female,majority,0-9y,high school,middle class,0.516846504,0,before 2015,0,0,10238,9000.0,sedan,0,0,0,1,1,0,0
9370,179805,65+,female,majority,30y+,university,upper class,0.631807266,1,after 2015,0,1,10238,11000.0,sedan,1,2,3,0,1,2,2
9371,959813,26-39,male,majority,10-19y,high school,middle class,,1,before 2015,0,0,32765,9000.0,sedan,2,0,0,0,1,4,4
9372,492930,26-39,male,majority,0-9y,none,working class,,1,before 2015,0,1,10238,16000.0,sedan,0,0,0,1,1,0,0
9373,45776,16-25,female,majority,0-9y,high school,poverty,0.455629081,1,after 2015,0,0,10238,17000.0,sedan,0,0,0,0,1,0,0
9374,421070,16-25,female,majority,0-9y,high school,working class,0.52904809,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0
9375,363045,26-39,male,majority,10-19y,university,middle class,,0,before 2015,0,1,10238,11000.0,sedan,4,0,1,0,1,8,8
9376,64193,40-64,female,majority,0-9y,none,working class,0.42404678,1,before 2015,0,1,92101,,sedan,0,0,0,1,1,0,0
9377,606552,16-25,female,majority,0-9y,high school,middle class,,1,before 2015,0,0,32765,10000.0,sedan,0,0,0,1,1,0,0
9378,948789,26-39,male,majority,0-9y,university,upper class,,1,before 2015,1,1,32765,,sedan,0,0,0,1,1,0,0
9379,566773,65+,male,majority,20-29y,high school,upper class,0.843113837,1,after 2015,1,1,10238,10000.0,sedan,1,1,3,0,1,2,2
9380,672638,65+,female,majority,30y+,high school,upper class,0.738924453,1,after 2015,1,0,10238,12000.0,sedan,1,0,0,0,1,2,2
9381,291792,16-25,female,minority,0-9y,high school,poverty,0.32715575,1,before 2015,0,0,32765,15000.0,sedan,0,0,0,1,1,0,0
9382,329777,40-64,female,majority,0-9y,high school,middle class,,0,after 2015,0,0,10238,19000.0,sedan,0,0,0,1,1,0,0
9383,74180,40-64,male,majority,20-29y,high school,upper class,0.639538311,1,after 2015,0,0,21217,16000.0,sedan,2,0,3,1,1,4,4
9384,899767,65+,male,majority,30y+,university,upper class,0.523605145,1,after 2015,1,0,10238,11000.0,sedan,7,1,6,0,1,14,14
9385,684728,40-64,male,majority,20-29y,high school,middle class,0.586909075,1,before 2015,1,1,32765,8000.0,sedan,7,0,6,0,1,14,14
9386,384360,16-25,male,majority,0-9y,high school,poverty,0.398948765,0,before 2015,0,0,10238,11000.0,sedan,0,0,0,1,1,0,0
9387,403864,26-39,male,majority,10-19y,high school,middle class,0.502339053,1,before 2015,0,1,32765,11000.0,sedan,5,1,1,0,1,10,10
9388,736693,65+,female,majority,30y+,university,upper class,0.604141671,0,before 2015,1,1,10238,9000.0,sedan,3,1,2,0,1,6,6
9389,887772,65+,male,majority,10-19y,high school,upper class,0.608941057,1,before 2015,1,0,32765,11000.0,sedan,3,0,0,0,1,6,6
9390,921054,16-25,female,majority,0-9y,university,poverty,0.271026133,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,0,1,0,0
9391,2698,40-64,male,majority,20-29y,university,upper class,0.522768025,1,before 2015,0,1,32765,7000.0,sedan,11,0,2,1,1,22,22
9392,99879,65+,female,majority,20-29y,high school,upper class,0.590965871,1,after 2015,0,1,32765,10000.0,sedan,4,1,1,0,1,8,8
9393,649374,65+,male,majority,20-29y,university,upper class,0.52747398,1,after 2015,1,1,10238,9000.0,sedan,5,0,4,0,1,10,10
9394,832552,16-25,female,majority,0-9y,none,poverty,0.397514988,0,before 2015,0,1,32765,10000.0,sedan,0,0,0,1,1,0,0
9395,596657,65+,male,majority,30y+,high school,upper class,0.524332336,0,before 2015,0,1,10238,,sedan,6,0,2,0,1,12,12
9396,146433,16-25,female,majority,0-9y,high school,working class,0.518880669,1,after 2015,0,0,10238,18000.0,sedan,0,0,0,1,1,0,0
9397,934143,26-39,male,majority,10-19y,university,upper class,0.544645626,1,after 2015,1,0,10238,9000.0,sedan,1,1,1,0,1,2,2
9398,959153,26-39,female,majority,0-9y,none,poverty,0.355499538,1,before 2015,0,1,10238,11000.0,sedan,0,0,0,1,1,0,0
9399,669308,40-64,female,majority,20-29y,high school,middle class,0.474382137,0,before 2015,0,1,32765,12000.0,sedan,1,0,0,0,1,2,2
9400,41657,40-64,female,majority,20-29y,high school,middle class,0.544583641,0,before 2015,0,1,10238,13000.0,sedan,0,1,2,0,1,0,0
9401,696528,16-25,male,majority,0-9y,none,poverty,0.164511102,0,before 2015,1,1,10238,11000.0,sedan,0,0,0,1,1,0,0
9402,884887,40-64,male,majority,20-29y,university,upper class,0.576128356,1,before 2015,0,0,10238,20000.0,sedan,0,1,1,0,1,0,0
9403,804887,26-39,male,majority,10-19y,high school,working class,0.273176765,1,after 2015,1,0,92101,12000.0,sedan,2,0,0,1,1,4,4
9404,688717,26-39,female,majority,10-19y,high school,middle class,0.280076736,1,before 2015,0,1,10238,10000.0,sedan,0,0,0,0,1,0,0
9405,689861,26-39,female,majority,10-19y,high school,poverty,0.356751909,1,before 2015,1,1,10238,12000.0,sedan,1,0,0,0,1,2,2
9406,267932,26-39,male,majority,10-19y,high school,middle class,0.501376131,0,before 2015,1,1,10238,14000.0,sedan,3,1,2,0,1,6,6
9407,933994,26-39,female,majority,10-19y,none,poverty,0.214813162,0,before 2015,0,1,32765,11000.0,sedan,0,0,0,1,1,0,0
9408,400335,40-64,female,majority,10-19y,university,upper class,0.679857062,1,before 2015,1,0,10238,13000.0,sedan,0,0,0,0,1,0,0
9409,897299,26-39,male,majority,0-9y,university,working class,0.44647632,1,after 2015,0,1,10238,15000.0,sedan,0,0,0,0,1,0,0
9410,945062,65+,male,majority,30y+,university,upper class,0.644225142,1,after 2015,0,1,10238,13000.0,sedan,8,0,3,0,1,16,16
9411,882741,40-64,male,majority,0-9y,none,poverty,0.293018496,0,before 2015,0,1,10238,13000.0,sedan,0,0,0,1,1,0,0
9412,278037,26-39,female,majority,10-19y,high school,upper class,0.659592618,0,before 2015,1,1,10238,,sedan,0,0,0,0,1,0,0
9413,30215,16-25,female,majority,0-9y,high school,poverty,0.354326542,0,before 2015,0,0,10238,12000.0,sedan,0,0,0,1,1,0,0
9414,705108,16-25,male,minority,0-9y,none,poverty,0.350644008,1,before 2015,1,0,10238,12000.0,sedan,0,0,0,0,1,0,0
9415,525251,40-64,male,majority,0-9y,university,middle class,0.586344861,1,before 2015,1,1,10238,8000.0,sports car,0,0,0,1,2,0,0
9416,518999,65+,male,majority,30y+,university,middle class,0.518764641,1,before 2015,0,1,10238,16000.0,sedan,6,1,3,0,1,12,12
9417,968846,26-39,female,majority,10-19y,none,working class,0.467247834,0,before 2015,0,1,32765,10000.0,sedan,1,0,1,1,1,2,2
9418,331139,65+,female,majority,10-19y,high school,upper class,0.560867815,1,before 2015,1,0,10238,15000.0,sports car,0,0,0,0,2,0,0
9419,779997,26-39,female,majority,0-9y,high school,working class,0.32369816,1,before 2015,1,0,32765,11000.0,sedan,0,0,0,0,1,0,0
9420,516021,16-25,male,majority,0-9y,high school,working class,,1,before 2015,1,1,32765,11000.0,sedan,0,0,0,1,1,0,0
9421,26331,26-39,male,majority,10-19y,university,upper class,0.622872446,1,after 2015,1,1,32765,11000.0,sedan,4,0,0,0,1,8,8
9422,979729,40-64,female,majority,20-29y,university,upper class,0.61409194,1,before 2015,1,1,10238,10000.0,sedan,3,0,2,0,1,6,6
9423,699484,40-64,female,majority,0-9y,high school,middle class,,1,before 2015,1,1,92101,11000.0,sedan,0,0,0,0,1,0,0
9424,292274,40-64,male,majority,20-29y,high school,middle class,0.334656908,0,before 2015,0,1,92101,14000.0,sedan,0,1,2,1,1,0,0
9425,254132,16-25,female,majority,0-9y,none,poverty,0.299892157,0,before 2015,0,0,10238,14000.0,sedan,0,0,0,1,1,0,0
9426,88904,40-64,male,majority,20-29y,university,upper class,0.623338024,0,after 2015,1,1,10238,6000.0,sedan,5,1,4,0,1,10,10
9427,803658,40-64,male,majority,10-19y,university,upper class,0.457329607,1,after 2015,1,1,10238,7000.0,sedan,3,0,0,0,1,6,6
9428,5451,65+,female,majority,30y+,university,upper class,0.636213891,1,before 2015,1,1,10238,,sedan,5,0,1,0,1,10,10
9429,630803,65+,male,majority,0-9y,university,upper class,0.771006094,0,before 2015,0,0,10238,16000.0,sedan,0,0,0,1,1,0,0
9430,378149,16-25,female,majority,0-9y,high school,poverty,0.365586813,1,after 2015,0,1,10238,13000.0,sedan,0,0,0,0,1,0,0
9431,726508,40-64,female,majority,0-9y,university,upper class,0.644754355,1,after 2015,1,1,10238,,sedan,0,0,0,0,1,0,0
9432,567839,26-39,female,majority,10-19y,high school,working class,0.360339443,1,before 2015,1,1,10238,9000.0,sedan,2,0,3,0,1,4,4
9433,342290,16-25,male,majority,0-9y,university,working class,0.448213616,1,before 2015,0,0,10238,13000.0,sports car,0,0,0,1,2,0,0
9434,468313,26-39,female,majority,10-19y,university,upper class,0.437534676,0,before 2015,1,1,10238,9000.0,sedan,1,0,1,0,1,2,2
9435,329918,40-64,male,majority,10-19y,high school,upper class,0.659515285,1,after 2015,0,0,32765,,sedan,2,1,0,0,1,4,4
9436,170044,26-39,female,minority,10-19y,university,middle class,0.506379044,1,before 2015,0,0,10238,16000.0,sedan,0,0,0,0,1,0,0
9437,198069,40-64,male,majority,10-19y,high school,working class,0.453811255,0,before 2015,0,1,32765,13000.0,sedan,1,0,0,1,1,2,2
9438,386427,40-64,male,majority,20-29y,university,upper class,0.456819309,0,before 2015,1,1,10238,14000.0,sedan,2,0,1,0,1,4,4
9439,471255,16-25,female,majority,0-9y,high school,poverty,0.329075881,1,before 2015,0,0,10238,17000.0,sedan,0,0,0,1,1,0,0
9440,553327,65+,male,majority,10-19y,none,upper class,0.408366831,1,after 2015,1,1,10238,14000.0,sedan,0,0,0,0,1,0,0
9441,854954,26-39,female,majority,10-19y,university,poverty,0.400781322,1,before 2015,1,1,10238,11000.0,sedan,0,0,0,0,1,0,0
9442,30983,65+,male,majority,30y+,university,upper class,0.608083108,1,before 2015,1,1,10238,8000.0,sedan,6,0,3,0,1,12,12
9443,840271,40-64,female,majority,20-29y,high school,middle class,0.653998324,1,before 2015,1,1,10238,12000.0,sedan,0,0,0,0,1,0,0
9444,112877,16-25,female,majority,0-9y,none,poverty,0.357476958,0,before 2015,0,0,92101,13000.0,sedan,0,0,0,1,1,0,0
9445,322099,65+,female,majority,20-29y,university,upper class,,0,before 2015,1,1,32765,10000.0,sedan,4,0,0,0,1,8,8
9446,759069,65+,female,minority,10-19y,none,working class,0.406940341,1,before 2015,1,1,10238,8000.0,sedan,0,0,0,0,1,0,0
9447,482179,40-64,female,majority,20-29y,university,upper class,0.641485826,1,before 2015,1,1,10238,10000.0,sedan,4,0,2,0,1,8,8
